"","Country","date","in_lockdown"
"87717","Netherlands",2019-09-05,0
"87718","Netherlands",2019-09-06,0
"87719","Netherlands",2019-09-07,0
"87720","Netherlands",2019-09-08,0
"87721","Netherlands",2019-09-09,0
"87722","Netherlands",2019-09-10,0
"87723","Netherlands",2019-09-11,0
"87724","Netherlands",2019-09-12,0
"87725","Netherlands",2019-09-13,0
"87726","Netherlands",2019-09-14,0
"87727","Netherlands",2019-09-15,0
"87728","Netherlands",2019-09-16,0
"87729","Netherlands",2019-09-17,0
"87730","Netherlands",2019-09-18,0
"87731","Netherlands",2019-09-19,0
"87732","Netherlands",2019-09-20,0
"87733","Netherlands",2019-09-21,0
"87734","Netherlands",2019-09-22,0
"87735","Netherlands",2019-09-23,0
"87736","Netherlands",2019-09-24,0
"87737","Netherlands",2019-09-25,0
"87738","Netherlands",2019-09-26,0
"87739","Netherlands",2019-09-27,0
"87740","Netherlands",2019-09-28,0
"87741","Netherlands",2019-09-29,0
"87742","Netherlands",2019-09-30,0
"87743","Netherlands",2019-10-01,0
"87744","Netherlands",2019-10-02,0
"87745","Netherlands",2019-10-03,0
"87746","Netherlands",2019-10-04,0
"87747","Netherlands",2019-10-05,0
"87748","Netherlands",2019-10-06,0
"87749","Netherlands",2019-10-07,0
"87750","Netherlands",2019-10-08,0
"87751","Netherlands",2019-10-09,0
"87752","Netherlands",2019-10-10,0
"87753","Netherlands",2019-10-11,0
"87754","Netherlands",2019-10-12,0
"87755","Netherlands",2019-10-13,0
"87756","Netherlands",2019-10-14,0
"87757","Netherlands",2019-10-15,0
"87758","Netherlands",2019-10-16,0
"87759","Netherlands",2019-10-17,0
"87760","Netherlands",2019-10-18,0
"87761","Netherlands",2019-10-19,0
"87762","Netherlands",2019-10-20,0
"87763","Netherlands",2019-10-21,0
"87764","Netherlands",2019-10-22,0
"87765","Netherlands",2019-10-23,0
"87766","Netherlands",2019-10-24,0
"87767","Netherlands",2019-10-25,0
"87768","Netherlands",2019-10-26,0
"87769","Netherlands",2019-10-27,0
"87770","Netherlands",2019-10-28,0
"87771","Netherlands",2019-10-29,0
"87772","Netherlands",2019-10-30,0
"87773","Netherlands",2019-10-31,0
"87774","Netherlands",2019-11-01,0
"87775","Netherlands",2019-11-02,0
"87776","Netherlands",2019-11-03,0
"87777","Netherlands",2019-11-04,0
"87778","Netherlands",2019-11-05,0
"87779","Netherlands",2019-11-06,0
"87780","Netherlands",2019-11-07,0
"87781","Netherlands",2019-11-08,0
"87782","Netherlands",2019-11-09,0
"87783","Netherlands",2019-11-10,0
"87784","Netherlands",2019-11-11,0
"87785","Netherlands",2019-11-12,0
"87786","Netherlands",2019-11-13,0
"87787","Netherlands",2019-11-14,0
"87788","Netherlands",2019-11-15,0
"87789","Netherlands",2019-11-16,0
"87790","Netherlands",2019-11-17,0
"87791","Netherlands",2019-11-18,0
"87792","Netherlands",2019-11-19,0
"87793","Netherlands",2019-11-20,0
"87794","Netherlands",2019-11-21,0
"87795","Netherlands",2019-11-22,0
"87796","Netherlands",2019-11-23,0
"87797","Netherlands",2019-11-24,0
"87798","Netherlands",2019-11-25,0
"87799","Netherlands",2019-11-26,0
"87800","Netherlands",2019-11-27,0
"87801","Netherlands",2019-11-28,0
"87802","Netherlands",2019-11-29,0
"87803","Netherlands",2019-11-30,0
"87804","Netherlands",2019-12-01,0
"87805","Netherlands",2019-12-02,0
"87806","Netherlands",2019-12-03,0
"87807","Netherlands",2019-12-04,0
"87808","Netherlands",2019-12-05,0
"87809","Netherlands",2019-12-06,0
"87810","Netherlands",2019-12-07,0
"87811","Netherlands",2019-12-08,0
"87812","Netherlands",2019-12-09,0
"87813","Netherlands",2019-12-10,0
"87814","Netherlands",2019-12-11,0
"87815","Netherlands",2019-12-12,0
"87816","Netherlands",2019-12-13,0
"87817","Netherlands",2019-12-14,0
"87818","Netherlands",2019-12-15,0
"87819","Netherlands",2019-12-16,0
"87820","Netherlands",2019-12-17,0
"87821","Netherlands",2019-12-18,0
"87822","Netherlands",2019-12-19,0
"87823","Netherlands",2019-12-20,0
"87824","Netherlands",2019-12-21,0
"87825","Netherlands",2019-12-22,0
"87826","Netherlands",2019-12-23,0
"87827","Netherlands",2019-12-24,0
"87828","Netherlands",2019-12-25,0
"87829","Netherlands",2019-12-26,0
"87830","Netherlands",2019-12-27,0
"87831","Netherlands",2019-12-28,0
"87832","Netherlands",2019-12-29,0
"87833","Netherlands",2019-12-30,0
"87834","Netherlands",2019-12-31,0
"87835","Netherlands",2020-01-01,0
"87836","Netherlands",2020-01-02,0
"87837","Netherlands",2020-01-03,0
"87838","Netherlands",2020-01-04,0
"87839","Netherlands",2020-01-05,0
"87840","Netherlands",2020-01-06,0
"87841","Netherlands",2020-01-07,0
"87842","Netherlands",2020-01-08,0
"87843","Netherlands",2020-01-09,0
"87844","Netherlands",2020-01-10,0
"87845","Netherlands",2020-01-11,0
"87846","Netherlands",2020-01-12,0
"87847","Netherlands",2020-01-13,0
"87848","Netherlands",2020-01-14,0
"87849","Netherlands",2020-01-15,0
"87850","Netherlands",2020-01-16,0
"87851","Netherlands",2020-01-17,0
"87852","Netherlands",2020-01-18,0
"87853","Netherlands",2020-01-19,0
"87854","Netherlands",2020-01-20,0
"87855","Netherlands",2020-01-21,0
"87856","Netherlands",2020-01-22,0
"87857","Netherlands",2020-01-23,0
"87858","Netherlands",2020-01-24,0
"87859","Netherlands",2020-01-25,0
"87860","Netherlands",2020-01-26,0
"87861","Netherlands",2020-01-27,0
"87862","Netherlands",2020-01-28,0
"87863","Netherlands",2020-01-29,0
"87864","Netherlands",2020-01-30,0
"87865","Netherlands",2020-01-31,0
"87866","Netherlands",2020-02-01,0
"87867","Netherlands",2020-02-02,0
"87868","Netherlands",2020-02-03,0
"87869","Netherlands",2020-02-04,0
"87870","Netherlands",2020-02-05,0
"87871","Netherlands",2020-02-06,0
"87872","Netherlands",2020-02-07,0
"87873","Netherlands",2020-02-08,0
"87874","Netherlands",2020-02-09,0
"87875","Netherlands",2020-02-10,0
"87876","Netherlands",2020-02-11,0
"87877","Netherlands",2020-02-12,0
"87878","Netherlands",2020-02-13,0
"87879","Netherlands",2020-02-14,0
"87880","Netherlands",2020-02-15,0
"87881","Netherlands",2020-02-16,0
"87882","Netherlands",2020-02-17,0
"87883","Netherlands",2020-02-18,0
"87884","Netherlands",2020-02-19,0
"87885","Netherlands",2020-02-20,0
"87886","Netherlands",2020-02-21,0
"87887","Netherlands",2020-02-22,0
"87888","Netherlands",2020-02-23,0
"87889","Netherlands",2020-02-24,0
"87890","Netherlands",2020-02-25,0
"87891","Netherlands",2020-02-26,0
"87892","Netherlands",2020-02-27,0
"87893","Netherlands",2020-02-28,0
"87894","Netherlands",2020-02-29,0
"87895","Netherlands",2020-03-01,0
"87896","Netherlands",2020-03-02,0
"87897","Netherlands",2020-03-03,0
"87898","Netherlands",2020-03-04,0
"87899","Netherlands",2020-03-05,0
"87900","Netherlands",2020-03-06,0
"87901","Netherlands",2020-03-07,0
"87902","Netherlands",2020-03-08,0
"87903","Netherlands",2020-03-09,0
"87904","Netherlands",2020-03-10,0
"87905","Netherlands",2020-03-11,0
"87906","Netherlands",2020-03-12,0
"87907","Netherlands",2020-03-13,0
"87908","Netherlands",2020-03-14,0
"87909","Netherlands",2020-03-15,0
"87910","Netherlands",2020-03-16,0
"87911","Netherlands",2020-03-17,0
"87912","Netherlands",2020-03-18,1
"87913","Netherlands",2020-03-19,1
"87914","Netherlands",2020-03-20,1
"87915","Netherlands",2020-03-21,1
"87916","Netherlands",2020-03-22,1
"87917","Netherlands",2020-03-23,1
"87918","Netherlands",2020-03-24,1
"87919","Netherlands",2020-03-25,1
"87920","Netherlands",2020-03-26,1
"87921","Netherlands",2020-03-27,1
"87922","Netherlands",2020-03-28,1
"87923","Netherlands",2020-03-29,1
"87924","Netherlands",2020-03-30,1
"87925","Netherlands",2020-03-31,1
"87926","Netherlands",2020-04-01,1
"87927","Netherlands",2020-04-02,1
"87928","Netherlands",2020-04-03,1
"87929","Netherlands",2020-04-04,1
"87930","Netherlands",2020-04-05,1
"87931","Netherlands",2020-04-06,1
"87932","Netherlands",2020-04-07,1
"87933","Netherlands",2020-04-08,1
"87934","Netherlands",2020-04-09,1
"87935","Netherlands",2020-04-10,1
"87936","Netherlands",2020-04-11,1
"87937","Netherlands",2020-04-12,1
"87938","Netherlands",2020-04-13,1
"87939","Netherlands",2020-04-14,1
"87940","Netherlands",2020-04-15,1
"87941","Netherlands",2020-04-16,1
"87942","Netherlands",2020-04-17,1
"87943","Netherlands",2020-04-18,1
"87944","Netherlands",2020-04-19,1
"87945","Netherlands",2020-04-20,1
"87946","Netherlands",2020-04-21,1
"87947","Netherlands",2020-04-22,1
"87948","Netherlands",2020-04-23,1
"87949","Netherlands",2020-04-24,1
"87950","Netherlands",2020-04-25,1
"87951","Netherlands",2020-04-26,1
"87952","Netherlands",2020-04-27,1
"87953","Netherlands",2020-04-28,1
"87954","Netherlands",2020-04-29,1
"87955","Netherlands",2020-04-30,1
"87956","Netherlands",2020-05-01,1
"87957","Netherlands",2020-05-02,1
"87958","Netherlands",2020-05-03,1
"87959","Netherlands",2020-05-04,1
"87960","Netherlands",2020-05-05,1
"87961","Netherlands",2020-05-06,1
"87962","Netherlands",2020-05-07,1
"87963","Netherlands",2020-05-08,1
"87964","Netherlands",2020-05-09,1
"87965","Netherlands",2020-05-10,1
"87966","Netherlands",2020-05-11,1
"87967","Netherlands",2020-05-12,1
"87968","Netherlands",2020-05-13,1
"87969","Netherlands",2020-05-14,1
"87970","Netherlands",2020-05-15,1
"87971","Netherlands",2020-05-16,1
"87972","Netherlands",2020-05-17,1
"87973","Netherlands",2020-05-18,1
"87974","Netherlands",2020-05-19,1
"87975","Netherlands",2020-05-20,1
"87976","Netherlands",2020-05-21,1
"87977","Netherlands",2020-05-22,1
"87978","Netherlands",2020-05-23,1
"87979","Netherlands",2020-05-24,1
"87980","Netherlands",2020-05-25,1
"87981","Netherlands",2020-05-26,1
"87982","Netherlands",2020-05-27,1
"87983","Netherlands",2020-05-28,1
"87984","Netherlands",2020-05-29,1
"87985","Netherlands",2020-05-30,1
"87986","Netherlands",2020-05-31,1
"87987","Netherlands",2020-06-01,1
"87988","Netherlands",2020-06-02,0
"87989","Netherlands",2020-06-03,0
"87990","Netherlands",2020-06-04,0
"87991","Netherlands",2020-06-05,0
"87992","Netherlands",2020-06-06,0
"87993","Netherlands",2020-06-07,0
"87994","Netherlands",2020-06-08,0
"87995","Netherlands",2020-06-09,0
"87996","Netherlands",2020-06-10,0
"87997","Netherlands",2020-06-11,0
"87998","Netherlands",2020-06-12,0
"87999","Netherlands",2020-06-13,0
"88000","Netherlands",2020-06-14,0
"88001","Netherlands",2020-06-15,0
"88002","Netherlands",2020-06-16,0
"88003","Netherlands",2020-06-17,0
"88004","Netherlands",2020-06-18,0
"88005","Netherlands",2020-06-19,0
"88006","Netherlands",2020-06-20,0
"88007","Netherlands",2020-06-21,0
"88008","Netherlands",2020-06-22,0
"88009","Netherlands",2020-06-23,0
"88010","Netherlands",2020-06-24,0
"88011","Netherlands",2020-06-25,0
"88012","Netherlands",2020-06-26,0
"88013","Netherlands",2020-06-27,0
"88014","Netherlands",2020-06-28,0
"88015","Netherlands",2020-06-29,0
"88016","Netherlands",2020-06-30,0
"88017","Netherlands",2020-07-01,0
"88018","Netherlands",2020-07-02,0
"88019","Netherlands",2020-07-03,0
"88020","Netherlands",2020-07-04,0
"88021","Netherlands",2020-07-05,0
"88022","Netherlands",2020-07-06,0
"88023","Netherlands",2020-07-07,0
"88024","Netherlands",2020-07-08,0
"88025","Netherlands",2020-07-09,0
"88026","Netherlands",2020-07-10,0
"88027","Netherlands",2020-07-11,0
"88028","Netherlands",2020-07-12,0
"88029","Netherlands",2020-07-13,0
"88030","Netherlands",2020-07-14,0
"88031","Netherlands",2020-07-15,0
"88032","Netherlands",2020-07-16,0
"88033","Netherlands",2020-07-17,0
"88034","Netherlands",2020-07-18,0
"88035","Netherlands",2020-07-19,0
"88036","Netherlands",2020-07-20,0
"88037","Netherlands",2020-07-21,0
"88038","Netherlands",2020-07-22,0
"88039","Netherlands",2020-07-23,0
"88040","Netherlands",2020-07-24,0
"88041","Netherlands",2020-07-25,0
"88042","Netherlands",2020-07-26,0
"88043","Netherlands",2020-07-27,0
"88044","Netherlands",2020-07-28,0
"88045","Netherlands",2020-07-29,0
"88046","Netherlands",2020-07-30,0
"88047","Netherlands",2020-07-31,0
"88048","Netherlands",2020-08-01,0
"88049","Netherlands",2020-08-02,0
"88050","Netherlands",2020-08-03,0
"88051","Netherlands",2020-08-04,0
"88052","Netherlands",2020-08-05,0
"88053","Netherlands",2020-08-06,0
"88054","Netherlands",2020-08-07,0
"88055","Netherlands",2020-08-08,0
"88056","Netherlands",2020-08-09,0
"88057","Netherlands",2020-08-10,0
"88058","Netherlands",2020-08-11,0
"88059","Netherlands",2020-08-12,0
"88060","Netherlands",2020-08-13,0
"88061","Netherlands",2020-08-14,0
"88062","Netherlands",2020-08-15,0
"88063","Netherlands",2020-08-16,0
"88064","Netherlands",2020-08-17,0
"88065","Netherlands",2020-08-18,0
"88066","Netherlands",2020-08-19,0
"88067","Netherlands",2020-08-20,0
"88068","Netherlands",2020-08-21,0
"88069","Netherlands",2020-08-22,0
"88070","Netherlands",2020-08-23,0
"88071","Netherlands",2020-08-24,0
"88072","Netherlands",2020-08-25,0
"88073","Netherlands",2020-08-26,0
"88074","Netherlands",2020-08-27,0
"88075","Netherlands",2020-08-28,0
"88076","Netherlands",2020-08-29,0
"88077","Netherlands",2020-08-30,0
"88078","Netherlands",2020-08-31,0
"88079","Netherlands",2020-09-01,0
"88080","Netherlands",2020-09-02,0
"88081","Netherlands",2020-09-03,0
"88082","Netherlands",2020-09-04,0
"88083","Netherlands",2020-09-05,0
"88084","Netherlands",2020-09-06,0
"88085","Netherlands",2020-09-07,0
"88086","Netherlands",2020-09-08,0
"88087","Netherlands",2020-09-09,0
"88088","Netherlands",2020-09-10,0
"88089","Netherlands",2020-09-11,0
"88090","Netherlands",2020-09-12,0
"88091","Netherlands",2020-09-13,0
"88092","Netherlands",2020-09-14,0
"88093","Netherlands",2020-09-15,0
"88094","Netherlands",2020-09-16,0
"88095","Netherlands",2020-09-17,0
"88096","Netherlands",2020-09-18,0
"88097","Netherlands",2020-09-19,0
"88098","Netherlands",2020-09-20,0
"88099","Netherlands",2020-09-21,0
"88100","Netherlands",2020-09-22,0
"88101","Netherlands",2020-09-23,0
"88102","Netherlands",2020-09-24,0
"88103","Netherlands",2020-09-25,0
"88104","Netherlands",2020-09-26,0
"88105","Netherlands",2020-09-27,0
"88106","Netherlands",2020-09-28,0
"88107","Netherlands",2020-09-29,0
"88108","Netherlands",2020-09-30,0
"88109","Netherlands",2020-10-01,0
"88110","Netherlands",2020-10-02,0
"88111","Netherlands",2020-10-03,0
"88112","Netherlands",2020-10-04,0
"88113","Netherlands",2020-10-05,0
"88114","Netherlands",2020-10-06,0
"88115","Netherlands",2020-10-07,0
"88116","Netherlands",2020-10-08,0
"88117","Netherlands",2020-10-09,0
"88118","Netherlands",2020-10-10,0
"88119","Netherlands",2020-10-11,0
"88120","Netherlands",2020-10-12,0
"88121","Netherlands",2020-10-13,0
"88122","Netherlands",2020-10-14,0
"88123","Netherlands",2020-10-15,0
"88124","Netherlands",2020-10-16,0
"88125","Netherlands",2020-10-17,0
"88126","Netherlands",2020-10-18,0
"88127","Netherlands",2020-10-19,0
"88128","Netherlands",2020-10-20,0
"88129","Netherlands",2020-10-21,0
"88130","Netherlands",2020-10-22,0
"88131","Netherlands",2020-10-23,0
"88132","Netherlands",2020-10-24,0
"88133","Netherlands",2020-10-25,0
"88134","Netherlands",2020-10-26,0
"88135","Netherlands",2020-10-27,0
"88136","Netherlands",2020-10-28,0
"88137","Netherlands",2020-10-29,0
"88138","Netherlands",2020-10-30,0
"88139","Netherlands",2020-10-31,0
"88140","Netherlands",2020-11-01,0
"88141","Netherlands",2020-11-02,0
"88142","Netherlands",2020-11-03,0
"88143","Netherlands",2020-11-04,1
"88144","Netherlands",2020-11-05,1
"88145","Netherlands",2020-11-06,1
"88146","Netherlands",2020-11-07,1
"88147","Netherlands",2020-11-08,1
"88148","Netherlands",2020-11-09,1
"88149","Netherlands",2020-11-10,1
"88150","Netherlands",2020-11-11,1
"88151","Netherlands",2020-11-12,1
"88152","Netherlands",2020-11-13,1
"88153","Netherlands",2020-11-14,1
"88154","Netherlands",2020-11-15,1
"88155","Netherlands",2020-11-16,1
"88156","Netherlands",2020-11-17,1
"88157","Netherlands",2020-11-18,1
"88158","Netherlands",2020-11-19,1
"88159","Netherlands",2020-11-20,1
"88160","Netherlands",2020-11-21,1
"88161","Netherlands",2020-11-22,1
"88162","Netherlands",2020-11-23,1
"88163","Netherlands",2020-11-24,1
"88164","Netherlands",2020-11-25,1
"88165","Netherlands",2020-11-26,1
"88166","Netherlands",2020-11-27,1
"88167","Netherlands",2020-11-28,1
"88168","Netherlands",2020-11-29,1
"88169","Netherlands",2020-11-30,1
"88170","Netherlands",2020-12-01,1
"88171","Netherlands",2020-12-02,1
"88172","Netherlands",2020-12-03,1
"88173","Netherlands",2020-12-04,1
"88174","Netherlands",2020-12-05,1
"88175","Netherlands",2020-12-06,1
"88176","Netherlands",2020-12-07,1
"88177","Netherlands",2020-12-08,1
"88178","Netherlands",2020-12-09,1
"88179","Netherlands",2020-12-10,1
"88180","Netherlands",2020-12-11,1
"88181","Netherlands",2020-12-12,1
"88182","Netherlands",2020-12-13,1
"88183","Netherlands",2020-12-14,1
"88184","Netherlands",2020-12-15,1
"88185","Netherlands",2020-12-16,1
"88186","Netherlands",2020-12-17,1
"88187","Netherlands",2020-12-18,1
"88188","Netherlands",2020-12-19,1
"88189","Netherlands",2020-12-20,1
"88190","Netherlands",2020-12-21,1
"88191","Netherlands",2020-12-22,1
"88192","Netherlands",2020-12-23,1
"88193","Netherlands",2020-12-24,1
"88194","Netherlands",2020-12-25,1
"88195","Netherlands",2020-12-26,1
"88196","Netherlands",2020-12-27,1
"88197","Netherlands",2020-12-28,1
"88198","Netherlands",2020-12-29,1
"88199","Netherlands",2020-12-30,1
"88200","Netherlands",2020-12-31,1
"88201","Netherlands",2021-01-01,1
"88202","Netherlands",2021-01-02,1
"88203","Netherlands",2021-01-03,1
"88204","Netherlands",2021-01-04,1
"88205","Netherlands",2021-01-05,1
"88206","Netherlands",2021-01-06,1
"88207","Netherlands",2021-01-07,1
"88208","Netherlands",2021-01-08,1
"88209","Netherlands",2021-01-09,1
"88210","Netherlands",2021-01-10,1
"88211","Netherlands",2021-01-11,1
"88212","Netherlands",2021-01-12,1
"88213","Netherlands",2021-01-13,1
"88214","Netherlands",2021-01-14,1
"88215","Netherlands",2021-01-15,1
"88216","Netherlands",2021-01-16,1
"88217","Netherlands",2021-01-17,1
"88218","Netherlands",2021-01-18,1
"88219","Netherlands",2021-01-19,1
"88220","Netherlands",2021-01-20,1
"88221","Netherlands",2021-01-21,1
"88222","Netherlands",2021-01-22,1
"88223","Netherlands",2021-01-23,1
"88224","Netherlands",2021-01-24,1
"88225","Netherlands",2021-01-25,1
"88226","Netherlands",2021-01-26,1
"88227","Netherlands",2021-01-27,1
"88228","Netherlands",2021-01-28,1
"88229","Netherlands",2021-01-29,1
"88230","Netherlands",2021-01-30,1
"88231","Netherlands",2021-01-31,1
"88232","Netherlands",2021-02-01,1
"88233","Netherlands",2021-02-02,1
"88234","Netherlands",2021-02-03,1
"88235","Netherlands",2021-02-04,1
"88236","Netherlands",2021-02-05,1
"88237","Netherlands",2021-02-06,1
"88238","Netherlands",2021-02-07,1
"88239","Netherlands",2021-02-08,1
"88240","Netherlands",2021-02-09,1
"88241","Netherlands",2021-02-10,1
"88242","Netherlands",2021-02-11,1
"88243","Netherlands",2021-02-12,1
"88244","Netherlands",2021-02-13,1
"88245","Netherlands",2021-02-14,1
"88246","Netherlands",2021-02-15,1
"88247","Netherlands",2021-02-16,1
"88248","Netherlands",2021-02-17,1
"88249","Netherlands",2021-02-18,1
"88250","Netherlands",2021-02-19,1
"88251","Netherlands",2021-02-20,1
"88252","Netherlands",2021-02-21,1
"88253","Netherlands",2021-02-22,1
"88254","Netherlands",2021-02-23,1
"88255","Netherlands",2021-02-24,1
"88256","Netherlands",2021-02-25,1
"88257","Netherlands",2021-02-26,1
"88258","Netherlands",2021-02-27,1
"88259","Netherlands",2021-02-28,1
"88260","Netherlands",2021-03-01,1
"88261","Netherlands",2021-03-02,1
"88262","Netherlands",2021-03-03,1
"88263","Netherlands",2021-03-04,1
"88264","Netherlands",2021-03-05,1
"88265","Netherlands",2021-03-06,1
"88266","Netherlands",2021-03-07,1
"88267","Netherlands",2021-03-08,1
"88268","Netherlands",2021-03-09,1
"88269","Netherlands",2021-03-10,1
"88270","Netherlands",2021-03-11,1
"88271","Netherlands",2021-03-12,1
"88272","Netherlands",2021-03-13,1
"88273","Netherlands",2021-03-14,1
"88274","Netherlands",2021-03-15,1
"88275","Netherlands",2021-03-16,1
"88276","Netherlands",2021-03-17,1
"88277","Netherlands",2021-03-18,1
"88278","Netherlands",2021-03-19,1
"88279","Netherlands",2021-03-20,1
"88280","Netherlands",2021-03-21,1
"88281","Netherlands",2021-03-22,1
"88282","Netherlands",2021-03-23,1
"88283","Netherlands",2021-03-24,1
"88284","Netherlands",2021-03-25,1
"88285","Netherlands",2021-03-26,1
"88286","Netherlands",2021-03-27,1
"88287","Netherlands",2021-03-28,1
"88288","Netherlands",2021-03-29,1
"88289","Netherlands",2021-03-30,1
"88290","Netherlands",2021-03-31,1
"88291","Netherlands",2021-04-01,1
"88292","Netherlands",2021-04-02,1
"88293","Netherlands",2021-04-03,1
"88294","Netherlands",2021-04-04,1
"88295","Netherlands",2021-04-05,1
"88296","Netherlands",2021-04-06,1
"88297","Netherlands",2021-04-07,1
"88298","Netherlands",2021-04-08,1
"88299","Netherlands",2021-04-09,1
"88300","Netherlands",2021-04-10,1
"88301","Netherlands",2021-04-11,1
"88302","Netherlands",2021-04-12,1
"88303","Netherlands",2021-04-13,1
"88304","Netherlands",2021-04-14,1
"88305","Netherlands",2021-04-15,1
"88306","Netherlands",2021-04-16,1
"88307","Netherlands",2021-04-17,1
"88308","Netherlands",2021-04-18,1
"88309","Netherlands",2021-04-19,1
"88310","Netherlands",2021-04-20,1
"88311","Netherlands",2021-04-21,1
"88312","Netherlands",2021-04-22,1
"88313","Netherlands",2021-04-23,1
"88314","Netherlands",2021-04-24,1
"88315","Netherlands",2021-04-25,1
"88316","Netherlands",2021-04-26,1
"88317","Netherlands",2021-04-27,1
"88318","Netherlands",2021-04-28,1
"88319","Netherlands",2021-04-29,1
"88320","Netherlands",2021-04-30,1
"88321","Netherlands",2021-05-01,1
"88322","Netherlands",2021-05-02,1
"88323","Netherlands",2021-05-03,1
"88324","Netherlands",2021-05-04,1
"88325","Netherlands",2021-05-05,1
"88326","Netherlands",2021-05-06,1
"88327","Netherlands",2021-05-07,1
"88328","Netherlands",2021-05-08,1
"88329","Netherlands",2021-05-09,1
"88330","Netherlands",2021-05-10,1
"88331","Netherlands",2021-05-11,1
"88332","Netherlands",2021-05-12,1
"88333","Netherlands",2021-05-13,1
"88334","Netherlands",2021-05-14,1
"88335","Netherlands",2021-05-15,1
"88336","Netherlands",2021-05-16,1
"88337","Netherlands",2021-05-17,1
"88338","Netherlands",2021-05-18,1
"88339","Netherlands",2021-05-19,1
"88340","Netherlands",2021-05-20,1
"88341","Netherlands",2021-05-21,1
"88342","Netherlands",2021-05-22,1
"88343","Netherlands",2021-05-23,1
"88344","Netherlands",2021-05-24,1
"88345","Netherlands",2021-05-25,1
"88346","Netherlands",2021-05-26,1
"88347","Netherlands",2021-05-27,1
"88348","Netherlands",2021-05-28,1
"88349","Netherlands",2021-05-29,1
"88350","Netherlands",2021-05-30,1
"88351","Netherlands",2021-05-31,1
"88352","Netherlands",2021-06-01,1
"88353","Netherlands",2021-06-02,1
"88354","Netherlands",2021-06-03,1
"88355","Netherlands",2021-06-04,1
"88356","Netherlands",2021-06-05,0
"88357","Netherlands",2021-06-06,0
"88358","Netherlands",2021-06-07,0
"88359","Netherlands",2021-06-08,0
"88360","Netherlands",2021-06-09,0
"88361","Netherlands",2021-06-10,0
"88362","Netherlands",2021-06-11,0
"88363","Netherlands",2021-06-12,0
"88364","Netherlands",2021-06-13,0
"88365","Netherlands",2021-06-14,0
"88366","Netherlands",2021-06-15,0
"88367","Netherlands",2021-06-16,0
"88368","Netherlands",2021-06-17,0
"88369","Netherlands",2021-06-18,0
"88370","Netherlands",2021-06-19,0
"88371","Netherlands",2021-06-20,0
"88372","Netherlands",2021-06-21,0
"88373","Netherlands",2021-06-22,0
"88374","Netherlands",2021-06-23,0
"88375","Netherlands",2021-06-24,0
"88376","Netherlands",2021-06-25,0
"88377","Netherlands",2021-06-26,0
"88378","Netherlands",2021-06-27,0
"88379","Netherlands",2021-06-28,0
"88380","Netherlands",2021-06-29,0
"88381","Netherlands",2021-06-30,0
"88382","Netherlands",2021-07-01,0
"88383","Netherlands",2021-07-02,0
"88384","Netherlands",2021-07-03,0
"88385","Netherlands",2021-07-04,0
"88386","Netherlands",2021-07-05,0
"88387","Netherlands",2021-07-06,0
"88388","Netherlands",2021-07-07,0
"88389","Netherlands",2021-07-08,0
"88390","Netherlands",2021-07-09,0
"88391","Netherlands",2021-07-10,0
"88392","Netherlands",2021-07-11,0
"88393","Netherlands",2021-07-12,0
"88394","Netherlands",2021-07-13,0
"88395","Netherlands",2021-07-14,0
"88396","Netherlands",2021-07-15,0
"88397","Netherlands",2021-07-16,0
"88398","Netherlands",2021-07-17,0
"88399","Netherlands",2021-07-18,0
"88400","Netherlands",2021-07-19,0
"88401","Netherlands",2021-07-20,0
"88402","Netherlands",2021-07-21,0
"88403","Netherlands",2021-07-22,0
"88404","Netherlands",2021-07-23,0
"88405","Netherlands",2021-07-24,0
"88406","Netherlands",2021-07-25,0
"88407","Netherlands",2021-07-26,0
"88408","Netherlands",2021-07-27,0
"88409","Netherlands",2021-07-28,0
"88410","Netherlands",2021-07-29,0
"88411","Netherlands",2021-07-30,0
"88412","Netherlands",2021-07-31,0
"88413","Netherlands",2021-08-01,0
"88414","Netherlands",2021-08-02,0
"88415","Netherlands",2021-08-03,0
"88416","Netherlands",2021-08-04,0
"88417","Netherlands",2021-08-05,0
"88418","Netherlands",2021-08-06,0
"88419","Netherlands",2021-08-07,0
"88420","Netherlands",2021-08-08,0
"88421","Netherlands",2021-08-09,0
"88422","Netherlands",2021-08-10,0
"88423","Netherlands",2021-08-11,0
"88424","Netherlands",2021-08-12,0
"88425","Netherlands",2021-08-13,0
"88426","Netherlands",2021-08-14,0
"88427","Netherlands",2021-08-15,0
"88428","Netherlands",2021-08-16,0
"88429","Netherlands",2021-08-17,0
"88430","Netherlands",2021-08-18,0
"88431","Netherlands",2021-08-19,0
"88432","Netherlands",2021-08-20,0
"88433","Netherlands",2021-08-21,0
"88434","Netherlands",2021-08-22,0
"88435","Netherlands",2021-08-23,0
"88436","Netherlands",2021-08-24,0
"88437","Netherlands",2021-08-25,0
"88438","Netherlands",2021-08-26,0
"88439","Netherlands",2021-08-27,0
"88440","Netherlands",2021-08-28,0
"88441","Netherlands",2021-08-29,0
"88442","Netherlands",2021-08-30,0
"88443","Netherlands",2021-08-31,0
"88444","Netherlands",2021-09-01,0
"88445","Netherlands",2021-09-02,0
"88446","Netherlands",2021-09-03,0
"88447","Netherlands",2021-09-04,0
"88448","Netherlands",2021-09-05,0
"88449","Netherlands",2021-09-06,0
"88450","Netherlands",2021-09-07,0
"88451","Netherlands",2021-09-08,0
"88452","Netherlands",2021-09-09,0
